Reynolds_Number,Lambda_0,Lambda_1,L1_Norm_Laminar,L1_Norm_Sharded,Eigenvalue_Gap
3049819.92503409,0.003119337,0.03391867627294261,1.5569455458870247,1.5569455458870247,0.030799339272942608
3052278.465884581,0.003119337,0.033898366782258715,1.5576514728688242,1.5576514728688242,0.030779029782258716
3054737.0067350725,0.003119337,0.03387804388154026,1.5583582569410313,1.5583582569410313,0.03075870688154026
3057195.5475855633,0.003119337,0.033857707544188834,1.5590659004176837,1.5590659004176837,0.030738370544188834
3059654.088436054,0.003119337,0.03383735774351796,1.5597744056219713,1.5597744056219713,0.03071802074351796
3062112.6292865453,0.003119337,0.0338169944527527,1.560483774886284,1.560483774886284,0.0306976574527527
3064571.170137036,0.003119337,0.03379661764502927,1.5611940105522613,1.5611940105522613,0.030677280645029267
3067029.7109875274,0.003119337,0.03377622729339458,1.5619051149708403,1.5619051149708403,0.03065689029339458
3069488.251838018,0.003119337,0.03375582337080588,1.562617090502307,1.562617090502307,0.030636486370805883
3071946.7926885094,0.003119337,0.03373540585013028,1.563329939516345,1.563329939516345,0.030616068850130282
3074405.3335390002,0.003119337,0.03371497470414439,1.5640436643920859,1.5640436643920859,0.03059563770414439
3076863.874389491,0.003119337,0.033694529905533815,1.5647582675181604,1.5647582675181604,0.030575192905533816
3079322.4152399823,0.003119337,0.03367407142689281,1.5654737512927492,1.5654737512927492,0.030554734426892813
3081780.956090473,0.003119337,0.03365359924072382,1.5661901181236333,1.5661901181236333,0.030534262240723822
3084239.4969409644,0.003119337,0.03363311331943704,1.5669073704282468,1.5669073704282468,0.03051377631943704
3086698.037791455,0.003119337,0.03361261363534997,1.5676255106337273,1.5676255106337273,0.030493276635349967
3089156.5786419464,0.003119337,0.03359210016068702,1.568344541176971,1.568344541176971,0.03047276316068702
3091615.119492437,0.003119337,0.033571572867579044,1.5690644645046814,1.5690644645046814,0.030452235867579044
3094073.660342928,0.003119337,0.0335510317280629,1.5697852830734265,1.5697852830734265,0.030431694728062897
3096532.2011934193,0.003119337,0.033530476714081006,1.5705069993496892,1.5705069993496892,0.030411139714081006
3098990.7420439105,0.003119337,0.03350990779748089,1.5712296158099213,1.5712296158099213,0.030390570797480893
3101449.2828944013,0.003119337,0.03348932495001476,1.5719531349405989,1.5719531349405989,0.030369987950014762
3103907.823744892,0.003119337,0.03346872814333904,1.5726775592382767,1.5726775592382767,0.03034939114333904
3106366.3645953834,0.003119337,0.03344811734901386,1.5734028912096414,1.5734028912096414,0.03032878034901386
3108824.905445874,0.003119337,0.033427492538502725,1.5741291333715683,1.5741291333715683,0.030308155538502725
3111283.4462963655,0.003119337,0.03340685368317191,1.5748562882511767,1.5748562882511767,0.03028751668317191
3113741.9871468563,0.003119337,0.033386200754290114,1.5755843583858846,1.5755843583858846,0.030266863754290114
